Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CC=C(O)[C@H]1OC(=O)[C@@H]1OC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
CC=C(O)C(=O)[C@@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),186.21
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",168.19
CC=C1C[C@H](OC)C(=O)O1,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",142.15
CC=C(O)C=C(C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),142.15
CC=C(O)[C@H]1OC(=O)[C@H]1C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CC=C(O)[C@@H]1OC(=O)[C@@H]1O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
CC=C(O)[C@H]1CC(=O)O1,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",128.13
CC=C(O)[C@@H]1OC(=O)[C@@H]1CCCC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CC=C(O)[C@@H]1OC(=O)[C@H]1OC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
CC=C(O)C=C(O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),144.13
C=CC[C@@H](CC(O)=CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),170.21
CC=C(O)C=C(C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),170.21
CC=C(O)[C@H]1OC(=O)[C@@H]1C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",142.15
CC=C(O)C=C(OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),158.15
CC=C(O)C[C@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),144.17
CC=C(O)[C@@H]1OC(=O)[C@@H]1C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CC=C1OC(=O)[C@H](OC)C1=O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",156.14
CC=C(O)C[C@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),214.3
CC=C(O)C(=O)[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),200.23
C=CC[C@H]1C(=O)O[C@H]1C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",168.19
CC=C(O)[C@H]1OC(=O)[C@@H]1CCCC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CC=C(O)[C@H]1OC(=O)[C@H]1OC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
CC=C(O)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),334.2
CC=C(O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),334.2
CC=C(O)[C@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",318.2
CC=C(O)[C@H]1OC(=O)[C@@H]1C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",170.21
CC=C(O)[C@@H]1OC(=O)[C@H]1C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",142.15
CC=C(O)[C@@H]1OC(=O)[C@H]1CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",156.18
CC=C(O)[C@@H]1OC(=O)[C@@H]1CCCCCC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CC=C(O)[C@H]1OC(=O)[C@@H]1CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",156.18
CC=C(O)[C@H]1OC(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",318.2
C=CC[C@H](C(=O)O)C(=O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']",TE(linear),184.19
CC=C1OC(=O)[C@@H](OC)C1=O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",156.14
CC=C1OC(=O)[C@@H](O)C1=O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",142.11
CC=C(O)C(=O)[C@@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),158.15
CC=C(O)[C@@H]1OC(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",318.2
CC=C(O)[C@H]1OC(=O)[C@@H]1O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
CC=C1OC(=O)C(O)C1=O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",142.11
CC=C(O)[C@@H]1OC(=O)[C@@H]1OC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
CC=C(O)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),318.2
CC=C(O)C(=O)CC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),144.13
CC=C(O)C=CC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),128.13
C=CC[C@@H]1C(=O)O[C@H]1C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",168.19
CC=C(O)[C@H]1OC(=O)[C@H]1C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",142.15
CC=C(O)[C@H]1OC(=O)[C@H]1CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",156.18
CC=C(O)[C@H]1OC(=O)[C@H]1O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
CC=C(O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),334.2
CC=C(O)[C@@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",318.2
CC=C(O)C[C@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),158.2
CC=C(O)C[C@@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),172.22
CC=C(O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),320.22
CC=C(O)[C@@H]1OC(=O)[C@H]1O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
C=CC[C@@H](C(=O)O)C(=O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),184.19
CC=C(O)[C@@H]1OC(=O)[C@H]1CCCC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",184.23
CC=C(O)[C@@H]1OC(=O)[C@H]1CCCCCC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",212.29
CC=C1C[C@H](O)C(=O)O1,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",128.13
CC=C(O)C=C(CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),156.18
CC=C(O)C[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),186.25
C=CCC(=CC(O)=CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),168.19
CC=C(O)C(=O)[C@@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),172.18
CC=C(O)C=C(CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),212.29
C[C@H]1C(=O)O[C@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
CC[C@H]1C(=O)O[C@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",172.18
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",228.29
CCCCCC[C@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",226.27
CCCC[C@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",198.22
O=C1OCC=C(O)C(=O)[C@H]1O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",158.11
O=C1C[C@@H](C(O)=CCO)O1,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
CCCCC1=CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",182.22
CC[C@@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", 'loading: False']","TE(cyclic, ring=1)",170.16
C=CC[C@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",228.29
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",200.23
CCCCCC[C@@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']","TE(cyclic, ring=1)",226.27
O=C1CCC(=CCO)O1,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",128.13
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
C[C@@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",156.14
CO[C@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",174.15
CC(C)[C@@H]1C(=O)OC(=CCO)C1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",184.19
CO[C@H]1CC(O)=CCOC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",158.15
CC1=CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",140.14
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",186.21
O=C1O[C@@H](C(O)=CCO)[C@H]1O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",160.12
O=C1C[C@H](C(O)=CCO)O1,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",144.13
CCCC[C@H]1C(=O)O[C@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",200.23
CO[C@@H]1C(=O)O[C@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",174.15
O=C1OC(=CCO)C=C1O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",142.11
C=CC[C@H]1CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",168.19
CC(C)C1=CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",168.19
C[C@H]1C(=O)O[C@@H]1C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",158.15
COC1=CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",156.14
C[C@H]1CC(=CCO)OC1=O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",142.15
